MeshFace([732, 1155, 1189])
MeshFace([629, 976, 1168])
MeshFace([327, 1023, 764, 1021, 1086])
MeshFace([357, 609, 652])
MeshFace([8, 1024, 970, 499, 963])
MeshFace([14, 1073, 775])
MeshFace([51, 538, 563])
MeshFace([112, 506, 639])
MeshFace([106, 1181, 992])
MeshFace([57, 197, 320])
MeshFace([410, 646, 425])
MeshFace([21, 77, 830, 931, 382])
MeshFace([378, 900, 710])
MeshFace([260, 471, 730])
MeshFace([46, 789, 486])
MeshFace([11, 613, 574])
MeshFace([262, 881, 752, 452, 1031])
MeshFace([243, 432, 1094, 708, 792])
MeshFace([137, 442, 715])
MeshFace([411, 1149, 845])
MeshFace([410, 425, 1110])
MeshFace([278, 425, 711])
MeshFace([97, 286, 952, 915, 1059])
MeshFace([86, 480, 451])
MeshFace([162, 592, 754])
MeshFace([485, 751, 757])
MeshFace([439, 1096, 1078])
MeshFace([210, 874, 721, 444, 1190])
MeshFace([255, 587, 758])
MeshFace([26, 730, 471, 579, 542])
MeshFace([294, 536, 798])
MeshFace([286, 520, 952])
MeshFace([442, 1058, 804])
MeshFace([17, 633, 114])
MeshFace([539, 765, 814])
MeshFace([750, 776, 1171])
MeshFace([514, 1168, 629])
MeshFace([70, 608, 289])
MeshFace([56, 293, 732])
MeshFace([452, 850, 752])
MeshFace([102, 339, 995])
MeshFace([60, 556, 135])
MeshFace([128, 1177, 294])
MeshFace([90, 1034, 190, 428, 1004])
MeshFace([230, 298, 612])
MeshFace([218, 358, 799])
MeshFace([384, 401, 523])
MeshFace([250, 1068, 329])
MeshFace([391, 1132, 576])
MeshFace([467, 935, 720])
MeshFace([208, 1071, 1009, 1111, 735])
MeshFace([520, 952, 961])
MeshFace([41, 377, 511])
MeshFace([335, 1063, 816])
MeshFace([185, 795, 223, 969, 837])
MeshFace([317, 1162, 571])
MeshFace([542, 1143, 551])
MeshFace([255, 758, 762, 1150, 919])
MeshFace([210, 1190, 562])
MeshFace([564, 1097, 701])
MeshFace([569, 1052, 1100])
MeshFace([196, 921, 662])
MeshFace([172, 818, 470])
MeshFace([815, 1001, 841])
MeshFace([293, 1096, 665])
MeshFace([748, 951, 905])
MeshFace([472, 789, 486, 698, 1079])
MeshFace([263, 745, 1132])
MeshFace([382, 1060, 864])
